GrowthDay,TotalDrinkDaily,TotalDrinkChange,Water_1Daily,Water_1Change,Water_2Daily,Water_2Change,Water_3Daily,Water_3Change,Water_4Daily,Water_4Change,TotalWater,Coolpad,Fogger,Flushing,
26       ,8641           ,4               ,8641        ,4            ,0           ,不详           ,0           ,不详           ,0           ,不详           ,8641      ,0      ,0     ,0       ,
27       ,9613           ,11              ,9613        ,11           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,9613      ,0      ,0     ,0       ,
28       ,9401           ,-3              ,9401        ,-3           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,9401      ,0      ,0     ,0       ,
29       ,9779           ,4               ,9779        ,4            ,0           ,不详           ,0           ,不详           ,0           ,不详           ,9779      ,0      ,0     ,0       ,
30       ,9696           ,不详              ,9696        ,不详           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,9696      ,0      ,0     ,0       ,
31       ,10353          ,6               ,10353       ,6            ,0           ,不详           ,0           ,不详           ,0           ,不详           ,10353     ,0      ,0     ,0       ,
32       ,11041          ,6               ,11041       ,6            ,0           ,不详           ,0           ,不详           ,0           ,不详           ,11041     ,0      ,0     ,0       ,
33       ,10633          ,-4              ,10633       ,-4           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,10633     ,0      ,0     ,0       ,
34       ,11165          ,5               ,11165       ,5            ,0           ,不详           ,0           ,不详           ,0           ,不详           ,11165     ,0      ,0     ,0       ,
35       ,11089          ,不详              ,11089       ,不详           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,11089     ,0      ,0     ,0       ,
36       ,10903          ,-2              ,10903       ,-2           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,10903     ,0      ,0     ,0       ,
37       ,11104          ,1               ,11104       ,1            ,0           ,不详           ,0           ,不详           ,0           ,不详           ,11104     ,0      ,0     ,0       ,
38       ,5772           ,-49             ,5772        ,-49          ,0           ,不详           ,0           ,不详           ,0           ,不详           ,5772      ,0      ,0     ,0       ,
