GrowthDay,TotalDrinkDaily,TotalDrinkChange,Water_1Daily,Water_1Change,Water_2Daily,Water_2Change,Water_3Daily,Water_3Change,Water_4Daily,Water_4Change,TotalWater,Coolpad,Fogger,Flushing,
31       ,5725           ,-5              ,5725        ,-5           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,5725      ,0      ,0     ,0       ,
32       ,5140           ,-11             ,5140        ,-11          ,0           ,不详           ,0           ,不详           ,0           ,不详           ,5140      ,0      ,0     ,0       ,
33       ,5528           ,7               ,5528        ,7            ,0           ,不详           ,0           ,不详           ,0           ,不详           ,5528      ,0      ,0     ,0       ,
34       ,5039           ,-9              ,5039        ,-9           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,5039      ,0      ,0     ,0       ,
35       ,3668           ,-28             ,3668        ,-28          ,0           ,不详           ,0           ,不详           ,0           ,不详           ,3668      ,0      ,0     ,0       ,
36       ,3083           ,-16             ,3083        ,-16          ,0           ,不详           ,0           ,不详           ,0           ,不详           ,3083      ,0      ,0     ,0       ,
37       ,221            ,-93             ,221         ,-93          ,0           ,不详           ,0           ,不详           ,0           ,不详           ,221       ,0      ,0     ,0       ,
38       ,7              ,-97             ,7           ,-97          ,0           ,不详           ,0           ,不详           ,0           ,不详           ,7         ,0      ,0     ,0       ,
39       ,4              ,-43             ,4           ,-43          ,0           ,不详           ,0           ,不详           ,0           ,不详           ,4         ,0      ,0     ,0       ,
40       ,5              ,25              ,5           ,25           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,5         ,0      ,0     ,0       ,
41       ,0              ,-100            ,0           ,-100         ,0           ,不详           ,0           ,不详           ,0           ,不详           ,0         ,0      ,0     ,0       ,
42       ,0              ,不详              ,0           ,不详           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,0         ,0      ,0     ,0       ,
43       ,3              ,不详              ,3           ,不详           ,0           ,不详           ,0           ,不详           ,0           ,不详           ,3         ,0      ,0     ,0       ,
